X;Y;FECHA;CALLE;NUMERO;M2;DOLARES;U_S_M2;FOT;COTIZ;BARRIOS;COMUNA;DIRECCION_NORMALIZADA;CODIGO_POSTAL;CODIGO_POSTAL_ARGENTINO
-34.58383362908405;-58.50250319173797; ;GRIVEO;2800;171;240000;1403,5;1,6; ;VILLA PUEYRREDON;COMUNA 12;GRIVEO 2800;1419;C1419EVL
-34.60791662264812;-58.50792381994812; ;GUALEGUAYCHU;3000;764;649000;849,5;1,2; ;VILLA DEVOTO;COMUNA 11;GUALEGUAYCHU 3000;1417;C1417AYT
-34.61819091963501;-58.49842074910047; ;GUALEGUAYCHU;1900;185;235000;1270,3;3,5; ;MONTE CASTRO;COMUNA 10;GUALEGUAYCHU 1900;1407;C1407ALN
-34.67077760520892;-58.499717416826414; ;GUAMINI;3100;145;149000;1027,6;3; ;MATADEROS;COMUNA 9;GUAMINI 3100;1440;C1440ETH
-34.63994525992543;-58.4141697420852; ;GUARANI;100;176;290000;1647,7;0; ;NUEVA POMPEYA;COMUNA 4;GUARANI 100;1437;C1437EBB
-34.64344319148733;-58.414875519149774; ;GUARANI;400;103;189000;1835;0; ;NUEVA POMPEYA;COMUNA 4;GUARANI 400;1437;C1437EBH
 ; ; ;GUARDIA VIEJA;3300;247;600000;2429,1;4; ;BALVANERA;COMUNA 3; ; ; 
-34.6002822633107;-58.42518767856317;22/12/2016;GUARDIA VIEJA;4300;568;1000000;1760,6;0; ;ALMAGRO;COMUNA 5;GUARDIA VIEJA 4300;1192;C1192AAT
-34.600894738715596;-58.41901828277421;22/12/2016;GUARDIA VIEJA;3900;370;700000;1891,9;0; ;ALMAGRO;COMUNA 5;GUARDIA VIEJA 3900;1192;C1192AAL
 ; ; ;GUATEMALA;2100;265;800000;3018,9;4; ;PALERMO;COMUNA 14; ; ; 
-34.578879711324944;-58.433893698841366;28/12/2016;GUATEMALA;5800;300;950000;3166,7;0; ;PALERMO;COMUNA 14;GUATEMALA 5800;1425;C1425BVL
-34.578879711324944;-58.433893698841366; ;GUATEMALA;5800;230;980000;4260,9;3; ;PALERMO;COMUNA 14;GUATEMALA 5800;1425;C1425BVL
-34.57963855239775;-58.43294297788623; ;GUATEMALA;5700;132;640000;4848,5;3; ;PALERMO;COMUNA 14;GUATEMALA 5700;1425;C1425BVJ
-34.57963855239775;-58.43294297788623; ;GUATEMALA;5700;193;1200000;6217,6;0; ;PALERMO;COMUNA 14;GUATEMALA 5700;1425;C1425BVJ
-34.58050682417869;-58.43185083255205;28/12/2016;GUATEMALA;5600;950;950000;1000;0; ;PALERMO;COMUNA 14;GUATEMALA 5600;1425;C1425BVH
-34.58495511351352;-58.42627975224796; ;GUATEMALA;4900;110;530000;4818,2;4,6; ;PALERMO;COMUNA 14;GUATEMALA 4900;1425;C1425BUP
-34.589052850425844;-58.420215142873225; ;GUATEMALA;4300;279;1150000;4121,9;4,2; ;PALERMO;COMUNA 14;GUATEMALA 4300;1425;C1425BUD
-34.621031728803;-58.43681655277807; ;GUAYAQUIL;600;250;685000;2740;0; ;CABALLITO;COMUNA 6;GUAYAQUIL 600;1424;C1424CAP
-34.5485150554155;-58.45659362970987; ;GUAYRA;1600;193;450000;2331,6;1,6; ;NUÑEZ;COMUNA 13;GUAYRA 1600;1429;C1429CIB
-34.58833446443923;-58.44698735381533; ;GUEVARA;100;750;850000;1133,3;0; ;CHACARITA;COMUNA 15;GUEVARA 100;1427;C1427BRB
-34.591476572106494;-58.43264392808188;28/12/2016;GURRUCHAGA;1300;260;790000;3038,5;0; ;PALERMO;COMUNA 14;GURRUCHAGA 1300;1414;C1414DHZ
-34.59164167574073;-58.432900723831445;28/12/2016;GURRUCHAGA;1272;364;680000;1868,1;0; ;PALERMO;COMUNA 14;GURRUCHAGA 1272;1414;C1414DHZ
-34.60060163392284;-58.44587615913331;03/01/2017;GURRUCHAGA;100;215;350000;1627,9;0; ;VILLA CRESPO;COMUNA 15;GURRUCHAGA 100;1414;C1414DHB
 ; ;02/01/2017;GUTIERREZ, RICARDO;4400;237;300000;1265,8;0; ;VILLA DEVOTO;COMUNA 11;GUTIERREZ, RICARDO 4400; ; 
-34.6008132044344;-58.482310320023814;27/12/2016;GUTIERREZ, RICARDO;2500;282;258000;914,9;3,5; ;VILLA DEL PARQUE;COMUNA 11;GUTIERREZ, RICARDO 2500;1417;C1417EBD
-34.60090704796473;-58.483690826431065; ;GUTIERREZ, RICARDO;2600;279;285000;1021,5;2,5; ;VILLA DEL PARQUE;COMUNA 11;GUTIERREZ, RICARDO 2600;1417;C1417EBF
-34.60179067196712;-58.496829283073595; ;GUTIERREZ, RICARDO;3300;200;455000;2275;0; ;VILLA DEL PARQUE;COMUNA 11;GUTIERREZ, RICARDO 3300;1417;C1417ECB
-34.602286407408045;-58.5041095500676; ;GUTIERREZ, RICARDO;3700;184;158500;861,4;1,2; ;VILLA DEL PARQUE;COMUNA 11;GUTIERREZ, RICARDO 3700;1417;C1417ECJ
-34.58925156705782;-58.499480365662585; ;HABANA;2900;377;380000;1008;1,2; ;VILLA PUEYRREDON;COMUNA 12;HABANA 2900;1419;C1419GPP
-34.59167434641019;-58.50332027913699; ;HABANA;3200;357;380000;1064,4;1,2; ;VILLA PUEYRREDON;COMUNA 12;HABANA 3200;1419;C1419GPV
-34.59414756515546;-58.507325990316076;02/01/2017;HABANA;3500;346;680000;1965,3;0; ;VILLA DEVOTO;COMUNA 11;HABANA 3500;1419;C1419GQB
-34.60157874834034;-58.519369896832465;02/01/2017;HABANA;4500;356;540000;1516,9;1; ;VILLA DEVOTO;COMUNA 11;HABANA 4500;1419;C1419GRP
-34.59785422665705;-58.49604675234921; ;HELGUERA;3400;250;370000;1480;0; ;VILLA DEL PARQUE;COMUNA 11;HELGUERA 3400;1417;C1417CRH
-34.60836360157422;-58.48759705326549; ;HELGUERA;2300;460;420000;913;1; ;VILLA DEL PARQUE;COMUNA 11;HELGUERA 2300;1417;C1417CQB
-34.61285107146229;-58.4839512352401; ;HELGUERA;1800;286;440000;1538,5;3,5; ;VILLA SANTA RITA;COMUNA 11;HELGUERA 1800;1416;C1416BBR
-34.61702601344226;-58.48063235910996;27/12/2016;HELGUERA;1378;255;250000;980,4;0; ;VILLA SANTA RITA;COMUNA 11;HELGUERA 1378;1416;C1416BBJ
-34.630238996673654;-58.4729758539902; ;HELGUERA;100;143;250000;1748,3;5; ;FLORES;COMUNA 7;HELGUERA 100;1406;C1406AOB
-34.58707985845049;-58.46549208563075;27/12/2016;HEREDIA;477;185;248000;1340,5;0; ;VILLA ORTUZAR;COMUNA 15;HEREDIA 477;1427;C1427CNE
-34.634291361342186;-58.36843644935984; ;HERNANDARIAS;600;363;310000;854;3; ;BOCA;COMUNA 4;HERNANDARIAS 600;1164;C1164AAB
-34.66671030789057;-58.483711040441015; ;HICKEN, CRISTOBAL M.;3000;109;90000;825,7;0; ;VILLA LUGANO;COMUNA 8;HICKEN, CRISTOBAL M. 3000;1439;C1439EGD
-34.60298830150057;-58.44493711416012; ;HIDALGO;1600;341;438000;1284,5;1,6; ;VILLA CRESPO;COMUNA 15;HIDALGO 1600;1414;C1414CAN
-34.60359595370345;-58.444328333713614;03/01/2017;HIDALGO;1500;310;320000;1032,3;0; ;VILLA CRESPO;COMUNA 15;HIDALGO 1500;1414;C1414CAJ
-34.55013055627313;-58.490934102271744; ;HOLMBERG;4600;251;250000;996;0; ;SAAVEDRA;COMUNA 12;HOLMBERG 4600;1430;C1430DQN
-34.555021734127855;-58.48752928376914;29/12/2016;HOLMBERG;4000;136;320000;2352,9;0; ;SAAVEDRA;COMUNA 12;HOLMBERG 4000;1430;C1430DQB
-34.57622145509392;-58.47086182277575; ;HOLMBERG;1700;155;455000;2935,5;3; ;VILLA ORTUZAR;COMUNA 15;HOLMBERG 1700;1430;C1430DOD
-34.639241535716266;-58.49457544218203; ;HOMERO;200;240;188000;783,3;0; ;VILLA LURO;COMUNA 10;HOMERO 200;1407;C1407IFD
-34.64284994032668;-58.49386278140533;02/01/2017;HOMERO;500;225;420000;1866,7;3,5; ;VILLA LURO;COMUNA 10;HOMERO 500;1407;C1407IFJ
-34.58344229362675;-58.43730006027926;28/12/2016;HONDURAS;5700;720;3000000;4166,7;0; ;PALERMO;COMUNA 14;HONDURAS 5700;1414;C1414BNF
-34.584274511447155;-58.4362441160098; ;HONDURAS;5600;237;2500000;10548,5;1,5; ;PALERMO;COMUNA 14;HONDURAS 5600;1414;C1414BND
-34.586936429798534;-58.43286734092872; ;HONDURAS;5300;195;680000;3487,2;1,6; ;PALERMO;COMUNA 14;HONDURAS 5300;1414;C1414BMV
-34.59420631706951;-58.41993895510652;28/12/2016;HONDURAS AV.;4014;173;450000;2601,2;1,6; ;PALERMO;COMUNA 14;HONDURAS AV. 4014;1180;C1180ACH
-34.62394616398348;-58.441659349166635; ;HUALFIN;1000;270;900000;3333,3;3,5; ;CABALLITO;COMUNA 6;HUALFIN 1000;1424;C1424BXF
-34.61941922697512;-58.52433400849616;28/12/2016;HUGO, VICTOR;2447;187;210000;1123;1,2; ;VILLA REAL;COMUNA 10;HUGO, VICTOR 2447;1408;C1408CZU
-34.601644821323525;-58.42381889723156;03/01/2017;HUMAHUACA;4200;260;610000;2346,2;0; ;ALMAGRO;COMUNA 5;HUMAHUACA 4200;1192;C1192ACF
-34.601644821323525;-58.42381889723156; ;HUMAHUACA;4200;256;700000;2734,4;0; ;ALMAGRO;COMUNA 5;HUMAHUACA 4200;1192;C1192ACF
-34.62091051202678;-58.377126021626985; ;HUMBERTO 1°;800;379;750000;1978,9;3,5; ;SAN TELMO;COMUNA 1;HUMBERTO 1° 800;1103;C1103ACP
-34.62224097722545;-58.400419100497906; ;HUMBERTO 1°;2500;106;210000;1981,1;3,5; ;SAN CRISTOBAL;COMUNA 3;HUMBERTO 1° 2500;1229;C1229AAN
-34.62233004037412;-58.401201257919574;04/01/2017;HUMBERTO 1°;2600;217;330000;1520,7;0; ;SAN CRISTOBAL;COMUNA 3;HUMBERTO 1° 2600;1229;C1229AAP
-34.62233004037412;-58.401201257919574; ;HUMBERTO 1°;2600;217;330000;1520,7;3,5; ;SAN CRISTOBAL;COMUNA 3;HUMBERTO 1° 2600;1229;C1229AAP
-34.62233004037412;-58.401201257919574; ;HUMBERTO 1°;2600;339;400000;1179,9;3,5; ;SAN CRISTOBAL;COMUNA 3;HUMBERTO 1° 2600;1229;C1229AAP
-34.62233686509362;-58.40207722997951;29/12/2016;HUMBERTO 1°;2651;296;395000;1334,5;0; ;SAN CRISTOBAL;COMUNA 3;HUMBERTO 1° 2651;1231;C1231ACA
-34.62234854810235;-58.4021743105625;29/12/2016;HUMBERTO 1°;2671;217;330000;1520,7;3,5; ;SAN CRISTOBAL;COMUNA 3;HUMBERTO 1° 2671;1231;C1231ACA
-34.623193482834445;-58.40688602681341; ;HUMBERTO 1°;3000;468;390000;833,3;3; ;SAN CRISTOBAL;COMUNA 3;HUMBERTO 1° 3000;1231;C1231ACH
-34.623193482834445;-58.40688602681341; ;HUMBERTO 1°;3000;700;650000;928,6;2,8; ;SAN CRISTOBAL;COMUNA 3;HUMBERTO 1° 3000;1231;C1231ACH
 ; ;03/01/2017;HUMBODT;163;368;750000;2038;0; ;VILLA CRESPO;COMUNA 15; ; ; 
 ; ;03/01/2017;HUMBODT;200;390;450000;1153,8;0; ;VILLA CRESPO;COMUNA 15; ; ; 
 ; ;03/01/2017;HUMBODT;215;208;320000;1538,5;0; ;VILLA CRESPO;COMUNA 15; ; ; 
 ; ;03/01/2017;HUMBODT;600;374;900000;2406,4;0; ;VILLA CRESPO;COMUNA 15; ; ; 
 ; ;03/01/2017;HUMBODT;700;178;399900;2246,6;0; ;VILLA CRESPO;COMUNA 15; ; ; 
-34.580208622480555;-58.43012647534347; ;HUMBOLDT;2300;472;1290000;2733,1;3; ;PALERMO;COMUNA 14;HUMBOLDT 2300;1425;C1425FUD
-34.580208622480555;-58.43012647534347; ;HUMBOLDT;2300;951;4500000;4731,9;3; ;PALERMO;COMUNA 14;HUMBOLDT 2300;1425;C1425FUD
-34.58413817215294;-58.43463241177513;28/12/2016;HUMBOLDT;1800;298;1300000;4362,4;3; ;PALERMO;COMUNA 14;HUMBOLDT 1800;1414;C1414CTR
-34.587332331023426;-58.43863075555297;28/12/2016;HUMBOLDT;1400;140;520000;3714,3;3; ;PALERMO;COMUNA 14;HUMBOLDT 1400;1414;C1414CTJ
-34.587332331023426;-58.43863075555297;28/12/2016;HUMBOLDT;1400;260;750000;2884,6;3; ;PALERMO;COMUNA 14;HUMBOLDT 1400;1414;C1414CTJ
-34.587332331023426;-58.43863075555297; ;HUMBOLDT;1400;120;550000;4583,3;0; ;PALERMO;COMUNA 14;HUMBOLDT 1400;1414;C1414CTJ
-34.58923367951372;-58.440871464012865;28/12/2016;HUMBOLDT;1166;166;330000;1988;0; ;CHACARITA;COMUNA 15;HUMBOLDT 1166;1414;C1414CTF
-34.59274827252791;-58.44517231144226; ;HUMBOLDT;700;178;399900;2246,6;4; ;VILLA CRESPO;COMUNA 15;HUMBOLDT 700;1414;C1414CSN
-34.593375837382936;-58.4459456342381; ;HUMBOLDT;600;374;900000;2406,4;4,2; ;VILLA CRESPO;COMUNA 15;HUMBOLDT 600;1414;C1414CSL
-34.59659398480455;-58.45031777945877; ;HUMBOLDT;200;164;280000;1707,3;0; ;VILLA CRESPO;COMUNA 15;HUMBOLDT 200;1414;C1414CSD
-34.59659398480455;-58.45031777945877; ;HUMBOLDT;200;208;320000;1538,5;3,4; ;VILLA CRESPO;COMUNA 15;HUMBOLDT 200;1414;C1414CSD
-34.59659398480455;-58.45031777945877; ;HUMBOLDT;200;390;450000;1153,8;2; ;VILLA CRESPO;COMUNA 15;HUMBOLDT 200;1414;C1414CSD
-34.597373789012025;-58.45137670444406; ;HUMBOLDT;100;367;670000;1825,6;3,5; ;VILLA CRESPO;COMUNA 15;HUMBOLDT 100;1414;C1414CSB
-34.55889213472632;-58.47420658184859; ;IBERA;3400;294;420000;1428,6;1,6; ;COGHLAN;COMUNA 12;IBERA 3400;1430;C1430AVB
-34.56547520797895;-58.487222971066494;27/12/2016;IBERA;4800;380;400000;1052,6;1,6; ;VILLA URQUIZA;COMUNA 12;IBERA 4800;1431;C1431AED
-34.56628327557564;-58.489344153478314;27/12/2016;IBERA;5000;190;260000;1368,4;0; ;VILLA URQUIZA;COMUNA 12;IBERA 5000;1431;C1431AEH
-34.56628327557564;-58.489344153478314; ;IBERA;5000;197;235000;1192,9;1,6; ;VILLA URQUIZA;COMUNA 12;IBERA 5000;1431;C1431AEH
-34.56628327557564;-58.489344153478314; ;IBERA;5000;214;380000;1775,7;1,6; ;VILLA URQUIZA;COMUNA 12;IBERA 5000;1431;C1431AEH
-34.56891105800908;-58.494076735966296; ;IBERA;5400;229;280000;1222,7;1,6; ;VILLA URQUIZA;COMUNA 12;IBERA 5400;1431;C1431AEP
-34.64426652911492;-58.40560115950225; ;IGUAZU;600;327;175000;535,2;1,2; ;PARQUE PATRICIOS;COMUNA 4;IGUAZU 600;1437;C1437ETH
 ; ; ;INCLAN;2300;390;260000;666,7;2; ;PARQUE PATRICIOS;COMUNA 4; ; ; 
-34.6309021106558;-58.406215828232405;29/12/2016;INCLAN;3000;485;600000;1237,1;2,5; ;PARQUE PATRICIOS;COMUNA 4;INCLAN 3000;1258;C1258AAN
-34.63171160045939;-58.41151502400618;29/12/2016;INCLAN;3300;300;270000;900;0; ;PARQUE PATRICIOS;COMUNA 4;INCLAN 3300;1258;C1258AAT
-34.63171160045939;-58.41151502400618; ;INCLAN;3300;295;260000;881,4;0; ;PARQUE PATRICIOS;COMUNA 4;INCLAN 3300;1258;C1258AAT
-34.61778650624697;-58.38290098032361; ;INDEPENDENCIA AV.;1200;308;690000;2240,3;4; ;CONSTITUCION;COMUNA 1;INDEPENDENCIA AV. 1200;1099;C1099AAY
-34.61806795019646;-58.38882578802247; ;INDEPENDENCIA AV.;1600;264;450000;1704,5;4; ;CONSTITUCION;COMUNA 1;INDEPENDENCIA AV. 1600;1100;C1100ABP
-34.61830868353575;-58.39309695687136;29/12/2016;INDEPENDENCIA AV.;1900;380;859500;2261,8;0; ;SAN CRISTOBAL;COMUNA 3;INDEPENDENCIA AV. 1900;1225;C1225AAN
-34.61845603360797;-58.39749815688279; ;INDEPENDENCIA AV.;2200;332;850000;2560,2;0; ;BALVANERA;COMUNA 3;INDEPENDENCIA AV. 2200;1225;C1225AAQ
-34.62008828131723;-58.40915749533898; ;INDEPENDENCIA AV.;3100;131;310000;2366,4;4; ;SAN CRISTOBAL;COMUNA 3;INDEPENDENCIA AV. 3100;1225;C1225AAZ
-34.60954415343963;-58.47914051160225; ;INGENIEROS, JOSE;2700;191;285000;1492,1;2,5; ;VILLA GRAL. MITRE;COMUNA 11;INGENIEROS, JOSE 2700;1416;C1416EIB
-34.62961548678571;-58.368624894968825; ;IRALA;100;3761;4300000;1143,3;3; ;BOCA;COMUNA 4;IRALA 100;1163;C1163ABB
-34.63141269432811;-58.368076588646595; ;IRALA;300;1472;1700000;1154,9;3; ;BOCA;COMUNA 4;IRALA 300;1163;C1163ABF
-34.64998288552515;-58.382452171693906; ;IRIARTE, GRAL. AV.;2600;346;185000;534,7;0; ;BARRACAS;COMUNA 4;IRIARTE, GRAL. AV. 2600;1291;C1291ACH
-34.62361745289508;-58.379685262282464; ;IRIGOYEN, BERNARDO DE;1300;600;1200000;2000;6,3; ;CONSTITUCION;COMUNA 1;IRIGOYEN, BERNARDO DE 1300;1138;C1138ABB
 ; ; ;IRIGOYEN, SANTOS;900;263;120000;456,3;0; ;NUEVA POMPEYA;COMUNA 4; ; ; 
-34.68703571314393;-58.47245108973575; ;ITAQUI;6300;260;170000;653,8;0; ;VILLA RIACHUELO;COMUNA 8;ITAQUI 6300;1439;C1439CSD
 ; ; ;ITURRI;1300;360;330000;916,7;3; ;VILLA ORTUZAR;COMUNA 15; ; ; 
 ; ; ;ITUZAINGO;1100;285;300000;1052,6;0; ;BARRACAS;COMUNA 4; ; ; 
-34.6296735736595;-58.37355602046126; ;ITUZAINGO;600;375;420000;1120;2; ;BARRACAS;COMUNA 4;ITUZAINGO 600;1141;C1141ABB
-34.63622731903334;-58.52662718743433; ;JACQUES, AMADEO;6900;558;400000;716,8;1,6; ;LINIERS;COMUNA 9;JACQUES, AMADEO 6900;1408;C1408AHD
-34.54420133096465;-58.46111055734332;28/12/2016;JARAMILLO;1600;800;800000;1000;4,1; ;NUÑEZ;COMUNA 13;JARAMILLO 1600;1429;C1429CQB
-34.54703872969009;-58.46663123420153; ;JARAMILLO;2200;805;1800000;2236;0; ;NUÑEZ;COMUNA 13;JARAMILLO 2200;1429;C1429CRF
-34.609246705253604;-58.41043253723001; ;JAURES, JEAN;100;363;395000;1088,2;4; ;BALVANERA;COMUNA 3;JAURES, JEAN 100;1215;C1215ABB
-34.64512400369913;-58.37100004788747; ;JOVELLANOS, GASPAR M. DE;1400;353;450000;1274,8;0; ;BARRACAS;COMUNA 4;JOVELLANOS, GASPAR M. DE 1400;1269;C1269ACJ
 ; ; ;JUAREZ, BENITO;5000;277;280000;1010,8;0; ;VILLA DEVOTO;COMUNA 11; ; ; 
-34.61069559770082;-58.513313357175456;02/01/2017;JUAREZ, BENITO;3228;202;270000;1336,6;1,2; ;VILLA DEVOTO;COMUNA 11;JUAREZ, BENITO 3228;1417;C1417BLV
-34.61101664138937;-58.51302424972395; ;JUAREZ, BENITO;3200;202;270000;1336,6;1,2; ;VILLA DEVOTO;COMUNA 11;JUAREZ, BENITO 3200;1417;C1417BLT
-34.61326973642807;-58.51099496356824; ;JUAREZ, BENITO;2900;210;220000;1047,6;0; ;VILLA DEVOTO;COMUNA 11;JUAREZ, BENITO 2900;1417;C1417BLN
-34.619326095520705;-58.50473518101498;28/12/2016;JUAREZ, BENITO;2200;491;550000;1120,2;2,5; ;MONTE CASTRO;COMUNA 10;JUAREZ, BENITO 2200;1407;C1407CRJ
-34.619326095520705;-58.50473518101498; ;JUAREZ, BENITO;2200;488;550000;1127;2,5; ;MONTE CASTRO;COMUNA 10;JUAREZ, BENITO 2200;1407;C1407CRJ
-34.621474588858526;-58.503736771132075;28/12/2016;JUAREZ, BENITO;1990;240;295000;1229,2;0; ;MONTE CASTRO;COMUNA 10;JUAREZ, BENITO 1990;1407;C1407CRF
-34.6237375450736;-58.50269637000344; ;JUAREZ, BENITO;1800;152;230000;1513,2;0; ;VELEZ SARSFIELD;COMUNA 10;JUAREZ, BENITO 1800;1407;C1407CRB
-34.593960695092974;-58.434023125010505;03/01/2017;JUFRE;600;398;690000;1733,7;0; ;VILLA CRESPO;COMUNA 15;JUFRE 600;1414;C1414AYL
-34.620834502693064;-58.40299668222592;04/01/2017;JUJUY AV.;977;672;290000;1733,7;0; ;SAN CRISTOBAL;COMUNA 3;JUJUY AV. 977;1229;C1229ABE
-34.622328013368985;-58.40240271522202; ;JUJUY AV.;1100;731;975000;1333,8;4; ;SAN CRISTOBAL;COMUNA 3;JUJUY AV. 1100;1229;C1229ABS
-34.601102137590445;-58.3971462947156;22/12/2016;JUNIN;700;177;780000;4406,8;4; ;BALVANERA;COMUNA 3;JUNIN 700;1026;C1026ABN
-34.567227995492665;-58.465392413803016; ;JURAMENTO;3300;270;450000;1666,7;1; ;BELGRANO;COMUNA 13;JURAMENTO 3300;1428;C1428DPB
-34.592286167210304;-58.44053634349198; ;JUSTO, JUAN B. AV.;2200;329;380000;1155;1,6; ;VILLA CRESPO;COMUNA 15;JUSTO, JUAN B. AV. 2200;1414;C1414CWX
-34.59298420737023;-58.44154182132553; ;JUSTO, JUAN B. AV.;2300;252;750000;2976,2;6,2; ;VILLA CRESPO;COMUNA 15;JUSTO, JUAN B. AV. 2300;1414;C1414CWY
-34.59349589885999;-58.44227573525343;03/01/2017;JUSTO, JUAN B. AV.;2358;252;800000;3174,6;0; ;VILLA CRESPO;COMUNA 15;JUSTO, JUAN B. AV. 2358;1414;C1414CWZ
-34.59478291034132;-58.444133439571495;03/01/2017;JUSTO, JUAN B. AV.;2600;165;450000;2727,3;0; ;VILLA CRESPO;COMUNA 15;JUSTO, JUAN B. AV. 2600;1414;C1414CXO
-34.59787371069277;-58.44901091912934; ;JUSTO, JUAN B. AV.;3005;217;1300000;5990,8;4; ;VILLA CRESPO;COMUNA 15;JUSTO, JUAN B. AV. 3005;1414;C1414CXG
-34.600035438504385;-58.451739093936965;03/01/2017;JUSTO, JUAN B. AV.;3300;221;680000;3076,9;0; ;VILLA CRESPO;COMUNA 15;JUSTO, JUAN B. AV. 3300;1414;C1414CXV
-34.600035438504385;-58.451739093936965; ;JUSTO, JUAN B. AV.;3300;138;380000;2753,6;4; ;VILLA CRESPO;COMUNA 15;JUSTO, JUAN B. AV. 3300;1414;C1414CXV
-34.60084614790034;-58.452919395709884; ;JUSTO, JUAN B. AV.;3400;528;1750000;3314,4;0; ;VILLA CRESPO;COMUNA 15;JUSTO, JUAN B. AV. 3400;1416;C1416DJN
-34.602143891720125;-58.45482306659747;03/01/2017;JUSTO, JUAN B. AV.;3600;190;350000;1842,1;4; ;VILLA CRESPO;COMUNA 15;JUSTO, JUAN B. AV. 3600;1416;C1416DJP
-34.602143891720125;-58.45482306659747; ;JUSTO, JUAN B. AV.;3600;116;190000;1637,9;4; ;VILLA CRESPO;COMUNA 15;JUSTO, JUAN B. AV. 3600;1416;C1416DJP
-34.604509508718735;-58.458303386577015; ;JUSTO, JUAN B. AV.;4000;262;780000;2977,1;5; ;VILLA CRESPO;COMUNA 15;JUSTO, JUAN B. AV. 4000;1416;C1416DJT
-34.61309731017516;-58.47101893176779;29/12/2016;JUSTO, JUAN B. AV.;5200;500;470000;940;1,2; ;VILLA GRAL. MITRE;COMUNA 11;JUSTO, JUAN B. AV. 5200;1416;C1416DKS
-34.61917371749836;-58.47689354872337; ;JUSTO, JUAN B. AV.;5800;234;500000;2136,8;6; ;VILLA SANTA RITA;COMUNA 11;JUSTO, JUAN B. AV. 5800;1416;C1416DKY
-34.62203255572998;-58.48064402816729;27/12/2016;JUSTO, JUAN B. AV.;6200;320;650000;2031,3;5; ;VILLA SANTA RITA;COMUNA 11;JUSTO, JUAN B. AV. 6200;1416;C1416DLP
-34.62261556687253;-58.481365063354566;28/12/2016;JUSTO, JUAN B. AV.;6260;441;498000;1129,3;0; ;VILLA SANTA RITA;COMUNA 11;JUSTO, JUAN B. AV. 6260;1407;C1407FAN
-34.62288132700709;-58.481706409622255;28/12/2016;JUSTO, JUAN B. AV.;6300;271;600000;2214;0; ;VILLA SANTA RITA;COMUNA 11;JUSTO, JUAN B. AV. 6300;1407;C1407FAN
-34.62288132700709;-58.481706409622255;28/12/2016;JUSTO, JUAN B. AV.;6300;545;800000;1467,9;0; ;VILLA SANTA RITA;COMUNA 11;JUSTO, JUAN B. AV. 6300;1407;C1407FAN
-34.62315667464907;-58.48206347680829;27/12/2016;JUSTO, JUAN B. AV.;6340;265;620000;2339,6;0; ;VILLA SANTA RITA;COMUNA 11;JUSTO, JUAN B. AV. 6340;1407;C1407FAO
-34.624728056520304;-58.48455908872534; ;JUSTO, JUAN B. AV.;6600;158;235000;1487,3;0; ;FLORESTA;COMUNA 10;JUSTO, JUAN B. AV. 6600;1407;C1407FAQ
-34.63297743552663;-58.501703990245936;02/01/2017;JUSTO, JUAN B. AV.;8100;424;400000;943,4;0; ;VILLA LURO;COMUNA 10;JUSTO, JUAN B. AV. 8100;1407;C1407FBS
-34.63297743552663;-58.501703990245936; ;JUSTO, JUAN B. AV.;8100;435;450000;1034,5;1,2; ;VILLA LURO;COMUNA 10;JUSTO, JUAN B. AV. 8100;1407;C1407FBS
-34.63320342949378;-58.51483957445296;29/12/2016;JUSTO, JUAN B. AV.;9000;232;360000;1551,7;0; ;VERSALLES;COMUNA 10;JUSTO, JUAN B. AV. 9000;1408;C1408AKS
-34.634526897101345;-58.52408239875603; ;JUSTO, JUAN B. AV.;9500;176;220000;1250;0; ;LINIERS;COMUNA 9;JUSTO, JUAN B. AV. 9500;1408;C1408AKY
-34.634526897101345;-58.52408239875603; ;JUSTO, JUAN B. AV.;9500;360;400000;1111,1;0; ;LINIERS;COMUNA 9;JUSTO, JUAN B. AV. 9500;1408;C1408AKY
-34.63468423930948;-58.50825546792643;03/01/2017;JUSTO, JUAN B. AV.;8500;272;220000;808,8;0; ;VILLA LURO;COMUNA 10;JUSTO, JUAN B. AV. 8500;1407;C1407FBW
-34.63468423930948;-58.50825546792643; ;JUSTO, JUAN B. AV.;8500;175;220000;1257,1;3; ;VILLA LURO;COMUNA 10;JUSTO, JUAN B. AV. 8500;1407;C1407FBW
-34.63468423930948;-58.50825546792643; ;JUSTO, JUAN B. AV.;8500;525;220000;419;3; ;VILLA LURO;COMUNA 10;JUSTO, JUAN B. AV. 8500;1407;C1407FBW
-34.618183786586336;-58.42846815669807;22/12/2016;LA PLATA AV.;300;428;1980000;4626,2;4; ;ALMAGRO;COMUNA 5;LA PLATA AV. 300;1184;C1184AAP
-34.63612544128363;-58.42442513776307; ;LA PLATA AV.;1800;200;500000;2500;0; ;BOEDO;COMUNA 5;LA PLATA AV. 1800;1250;C1250AAU
-34.644736161563024;-58.42113090149248; ;LA PLATA AV.;2600;249;370000;1485,9;0; ;NUEVA POMPEYA;COMUNA 4;LA PLATA AV. 2600;1437;C1437DHQ
-34.64773585067974;-58.417641090953474; ;LA PLATA AV.;2900;146;380000;2602,7;0; ;NUEVA POMPEYA;COMUNA 4;LA PLATA AV. 2900;1437;C1437DHT
-34.612511453734534;-58.408677704582; ;LA RIOJA;200;1500;1600000;1066,7;2,5; ;BALVANERA;COMUNA 3;LA RIOJA 200;1214;C1214ADD
