#X;Y;FECHA;CALLE;NUMERO;M2;DOLARES;U_S_M2;FOT;COTIZ;BARRIOS;COMUNA;DIRECCION_NORMALIZADA;CODIGO_POSTAL;CODIGO_POSTAL_ARGENTINO
 ; ;08/06/2017;PLAZA;1400;295;420000;1423,7;0;17,5;VILLA ORTUZAR;COMUNA 15; ; ; 
 ; ;05/06/2017;PLAZA;1400;295;450000;1525,4;1,6;17,5;VILLA ORTUZAR;COMUNA 15; ; ; 
 ; ;05/06/2017;PLAZA;1400;450;910000;2022,2;0;17,5;VILLA ORTUZAR;COMUNA 15; ; ; 
 ; ;05/06/2017;PLAZA;2500;375;370000;986,7;1,6;17,5;VILLA URQUIZA;COMUNA 12; ; ; 
 ; ;07/06/2017;PLAZA;4000;374;690000;1844,9;0;17,5;SAAVEDRA;COMUNA 12; ; ; 
 ; ;06/06/2017;POLA;3100;260;150000;576,9;0;17,5;VILLA LUGANO;COMUNA 8; ; ; 
 ; ;13/06/2017;POLONIA;7100;90;115000;1277,8;1,6;17,5;LINIERS;COMUNA 9; ; ; 
 ; ;08/06/2017;POMAR, GREGORIO TTE. CNEL.;3600;360;420000;1166,7;0;17,5;NUEVA POMPEYA;COMUNA 4; ; ; 
 ; ;08/06/2017;POMAR, GREGORIO TTE. CNEL.;4000;498;350000;702,8;0;17,5;NUEVA POMPEYA;COMUNA 4; ; ; 
 ; ;09/06/2017;PORTELA;100;150;220000;1466,7;0;17,5;FLORES;COMUNA 7; ; ; 
 ; ;09/06/2017;PORTELA;1300;225;250000;1111,1;0;17,5;FLORES;COMUNA 7; ; ; 
 ; ;14/06/2017;PORTILLO;1200;180;179000;994,4;1,2;17,5;VILLA LURO;COMUNA 10; ; ; 
 ; ;06/06/2017;PORTILLO;1259;180;180000;1000;0;17,5;VILLA LURO;COMUNA 10; ; ; 
 ; ;05/06/2017;POTOSI;3900;296;820000;2770,3;3,4;17,5;ALMAGRO;COMUNA 5; ; ; 
 ; ;05/06/2017;POTOSI;4000;111;260000;2342,3;3;17,5;ALMAGRO;COMUNA 5; ; ; 
 ; ;13/06/2017;PRIMERA JUNTA;1400;699;420000;600,9;0;17,5;PARQUE CHACABUCO;COMUNA 7; ; ; 
 ; ;09/06/2017;PRIMERA JUNTA;2900;178;180000;1011,2;0;17,5;FLORES;COMUNA 7; ; ; 
 ; ;09/06/2017;PRIMERA JUNTA;2900;257;159000;618,7;1,5;17,5;FLORES;COMUNA 7; ; ; 
 ; ;09/06/2017;PRIMERA JUNTA;3000;164;180000;1097,6;0;17,5;FLORES;COMUNA 7; ; ; 
 ; ;07/06/2017;PRINGLES;200;174;750000;4310,3;0;17,5;ALMAGRO;COMUNA 5; ; ; 
 ; ;07/06/2017;PRINGLES;300;255;600000;2352,9;0;17,5;ALMAGRO;COMUNA 5; ; ; 
 ; ;07/06/2017;PRINGLES;700;171;480000;2807;0;17,5;ALMAGRO;COMUNA 5; ; ; 
 ; ;07/06/2017;PRINGLES;700;187;660000;3529,4;2,8;17,5;ALMAGRO;COMUNA 5; ; ; 
 ; ;08/06/2017;PRINGLES;700;237;500000;2109,7;2,7;17,5;ALMAGRO;COMUNA 5; ; ; 
 ; ;05/06/2017;PRINGLES;700;400;600000;1500;0;17,5;ALMAGRO;COMUNA 5; ; ; 
 ; ;09/06/2017;PROMETEO;3000;251;395000;1573,7;0;17,5;COGHLAN;COMUNA 12; ; ; 
 ; ;08/06/2017;PUAN;1300;123;320000;2601,6;0;17,5;PARQUE CHACABUCO;COMUNA 7; ; ; 
 ; ;05/06/2017;PUEYRREDON;700;226;1150000;5088,5;0;17,5;BALVANERA;COMUNA 3; ; ; 
 ; ;06/06/2017;PUEYRREDON, HONORIO, DR.;900;206;980000;4757,3;0;17,5;CABALLITO;COMUNA 6; ; ; 
 ; ;14/06/2017;PUEYRREDON, HONORIO, DR.;1100;408;1400000;3431,4;0;17,5;VILLA CRESPO;COMUNA 15; ; ; 
 ; ;08/06/2017;PUJOL;1300;170;235000;1382,4;1,2;17,5;CABALLITO;COMUNA 6; ; ; 
 ; ;07/06/2017;PUJOL;1400;380;287000;755,3;0;17,5;CABALLITO;COMUNA 6; ; ; 
 ; ;08/06/2017;PUMACAHUA;200;227;675000;2973,6;0;17,5;FLORES;COMUNA 7; ; ; 
 ; ;13/06/2017;PUMACAHUA;700;166;235000;1415,7;2;17,5;PARQUE CHACABUCO;COMUNA 7; ; ; 
 ; ;13/06/2017;PUNTA ARENAS;1800;261;205000;785,4;1,2;17,5;PATERNAL;COMUNA 15; ; ; 
 ; ;07/06/2017;QUERANDIES;4300;239;400000;1673,6;0;17,5;ALMAGRO;COMUNA 5; ; ; 
 ; ;06/06/2017;QUERANDIES;4400;336;370000;1101,2;0;17,5;ALMAGRO;COMUNA 5; ; ; 
 ; ;09/06/2017;QUESADA;2400;262;1150000;4389,3;0;17,5;NUÑEZ;COMUNA 13; ; ; 
 ; ;05/06/2017;QUESADA;4800;208;450000;2163,5;3,5;17,5;VILLA URQUIZA;COMUNA 12; ; ; 
 ; ;05/06/2017;QUESADA;5800;220;255000;1159,1;0;17,5;VILLA URQUIZA;COMUNA 12; ; ; 
 ; ;21/06/2017;QUESADA;5900;272;375000;1378,7;1,6;17,5;VILLA URQUIZA;COMUNA 12; ; ; 
 ; ;14/06/2017;QUILMES;400;235;200000;851,1;3;17,5;NUEVA POMPEYA;COMUNA 4; ; ; 
 ; ;08/06/2017;QUILMES;600;210;230000;1095,2;3,7;17,5;NUEVA POMPEYA;COMUNA 4; ; ; 
 ; ;08/06/2017;QUINQUELA MARTIN, BENITO;700;220;80000;363,6;0;17,5;BOCA;COMUNA 4; ; ; 
 ; ;08/06/2017;QUINQUELA MARTIN, BENITO;1700;222;330000;1486,5;3;17,5;BARRACAS;COMUNA 4; ; ; 
 ; ;05/06/2017;QUINTEROS, LIDORO J.;1400;225;595000;2644,4;0;17,5;BELGRANO;COMUNA 13; ; ; 
 ; ;09/06/2017;QUIRNO;100;290;500000;1724,1;3,5;17,5;FLORES;COMUNA 7; ; ; 
 ; ;12/06/2017;RAFAELA;3700;243;380000;1563,8;3,5;17,5;FLORESTA;COMUNA 10; ; ; 
 ; ;12/06/2017;RAFAELA;3745;408;320000;784,3;0;17,5;FLORESTA;COMUNA 10; ; ; 
 ; ;12/06/2017;RAFAELA;3850;202;215000;1064,4;3,5;17,5;VELEZ SARSFIELD;COMUNA 10; ; ; 
 ; ;12/06/2017;RAFAELA;4500;170;150000;882,4;3,5;17,5;VELEZ SARSFIELD;COMUNA 10; ; ; 
 ; ;16/06/2017;RAFAELA;4900;246;380000;1544,7;3,5;17,5;VILLA LURO;COMUNA 10; ; ; 
 ; ;12/06/2017;RAFAELA;5200;164;420000;2561;3,5;17,5;VILLA LURO;COMUNA 10; ; ; 
 ; ;06/06/2017;RAFAELA;5200;220;420000;1909,1;3,5;17,5;VILLA LURO;COMUNA 10; ; ; 
 ; ;06/06/2017;RAFAELA;5200;226;390000;1725,7;3,5;17,5;VILLA LURO;COMUNA 10; ; ; 
 ; ;16/06/2017;RAFAELA;5200;226;420000;1858,4;3,5;17,5;VILLA LURO;COMUNA 10; ; ; 
 ; ;16/06/2017;RAFAELA;5200;375;400000;1066,7;3,5;17,5;VILLA LURO;COMUNA 10; ; ; 
 ; ;06/06/2017;RAFAELA;5285;375;400000;1066,7;3,5;17,5;VILLA LURO;COMUNA 10; ; ; 
 ; ;08/06/2017;RAMALLO;2500;233;460000;1974,2;3,5;17,5;SAAVEDRA;COMUNA 12; ; ; 
 ; ;07/06/2017;RAMALLO;2900;240;379000;1579,2;3,5;17,5;SAAVEDRA;COMUNA 12; ; ; 
 ; ;14/06/2017;RAMALLO;2900;255;379000;1486,3;3,5;17,5;SAAVEDRA;COMUNA 12; ; ; 
 ; ;14/06/2017;RAMALLO;2900;272;678000;2492,6;3,5;17,5;SAAVEDRA;COMUNA 12; ; ; 
 ; ;14/06/2017;RAMALLO;3600;292;260000;890,4;3,5;17,5;SAAVEDRA;COMUNA 12; ; ; 
 ; ;07/06/2017;RAMALLO;3600;297;290000;976,4;3,5;17,5;SAAVEDRA;COMUNA 12; ; ; 
 ; ;07/06/2017;RAMALLO;4600;204;280000;1372,5;3,5;17,5;SAAVEDRA;COMUNA 12; ; ; 
 ; ;07/06/2017;RAMALLO;4800;203;248000;1221,7;3,5;17,5;SAAVEDRA;COMUNA 12; ; ; 
 ; ;14/06/2017;RAMIREZ DE VELAZCO, JUAN;800;259;723000;2791,5;3,5;17,5;VILLA CRESPO;COMUNA 15; ; ; 
 ; ;13/06/2017;RAMIREZ DE VELAZCO, JUAN;1400;591;900000;1522,8;3,5;17,5;CHACARITA;COMUNA 15; ; ; 
 ; ;07/06/2017;RAMOS MEJIA;1000;225;410000;1822,2;3,5;17,5;CABALLITO;COMUNA 6; ; ; 
 ; ;13/06/2017;RAULET;100;308;375000;1217,5;3,5;17,5;NUEVA POMPEYA;COMUNA 4; ; ; 
 ; ;15/06/2017;RAVIGNANI, EMILIO, DR.;1300;109;449000;4119,3;3,5;17,5;CHACARITA;COMUNA 15; ; ; 
 ; ;15/06/2017;RAVIGNANI, EMILIO, DR.;1300;265;920000;3471,7;3,5;17,5;CHACARITA;COMUNA 15; ; ; 
 ; ;07/06/2017;RECONQUISTA;400;273;1900000;6959,7;3,5;17,5;SAN NICOLAS;COMUNA 1; ; ; 
 ; ;08/06/2017;REGIMIENTO DE PATRICIOS;300;56;125000;2232,1;3,5;17,5;BOCA;COMUNA 4; ; ; 
 ; ;07/06/2017;REGIMIENTO DE PATRICIOS;500;375;897000;2392;3,5;17,5;BOCA;COMUNA 4; ; ; 
 ; ;05/06/2017;REGIMIENTO DE PATRICIOS;1400;207;265000;1280,2;3,5;17,5;BOCA;COMUNA 4; ; ; 
 ; ;08/06/2017;REGIMIENTO DE PATRICIOS;1600;413;390000;944,3;3,5;17,5;BOCA;COMUNA 4; ; ; 
 ; ;13/06/2017;REMEDIOS;5100;155;120000;774,2;3,5;17,5;MATADEROS;COMUNA 9; ; ; 
 ; ;08/06/2017;REPETTO, NICOLAS, DR.;1300;508;1500000;2952,8;3,5;17,5;CABALLITO;COMUNA 6; ; ; 
 ; ;08/06/2017;REPETTO, NICOLAS, DR.;2000;210;395000;1881;3,5;17,5;VILLA CRESPO;COMUNA 15; ; ; 
 ; ;06/06/2017;REPUBLICA DE INDONESIA;100;155;580000;3741,9;3,5;17,5;CABALLITO;COMUNA 6; ; ; 
 ; ;14/06/2017;RESERVISTAS ARGENTINOS;200;148;200000;1351,4;3,5;17,5;LINIERS;COMUNA 9; ; ; 
 ; ;15/06/2017;RICCHIERI, PABLO, TTE. GRAL.;3000;147;270000;1836,7;3,5;17,5;BELGRANO;COMUNA 13; ; ; 
 ; ;14/06/2017;RIESTRA;1200;223;180000;807,2;3,5;17,5;NUEVA POMPEYA;COMUNA 4; ; ; 
 ; ;08/06/2017;RIGLOS;600;97;340000;3505,2;3,5;17,5;CABALLITO;COMUNA 6; ; ; 
 ; ;06/06/2017;RIGLOS;800;340;1100000;3235,3;3,5;17,5;CABALLITO;COMUNA 6; ; ; 
 ; ;07/06/2017;RINCON;800;126;240000;1904,8;3,5;17,5;BALVANERA;COMUNA 3; ; ; 
 ; ;09/06/2017;RINCON;800;128;250000;1953,1;3,5;17,5;BALVANERA;COMUNA 3; ; ; 
 ; ;07/06/2017;RINCON;1100;208;400000;1923,1;3,5;17,5;SAN CRISTOBAL;COMUNA 3; ; ; 
 ; ;07/06/2017;RINCON;1100;215;450000;2093;3,5;17,5;SAN CRISTOBAL;COMUNA 3; ; ; 
 ; ;07/06/2017;RINCON;1100;215;480000;2232,6;3,5;17,5;SAN CRISTOBAL;COMUNA 3; ; ; 
 ; ;08/06/2017;RIO CUARTO;2400;286;132000;461,5;3,5;17,5;BARRACAS;COMUNA 4; ; ; 
 ; ;05/06/2017;RIO CUARTO;2700;660;360000;545,5;3,5;17,5;BARRACAS;COMUNA 4; ; ; 
 ; ;08/06/2017;RIO CUARTO;4026;60;86000;1433,3;3,5;17,5;NUEVA POMPEYA;COMUNA 4; ; ; 
 ; ;12/06/2017;RIVADAVIA;1200;338;1100000;3254,4;3,5;17,5;MONTSERRAT;COMUNA 1; ; ; 
 ; ;07/06/2017;RIVADAVIA;1265;528;980000;1856,1;3,5;17,5;SAN NICOLAS;COMUNA 1; ; ; 
 ; ;06/06/2017;RIVADAVIA;3300;351;1500000;4273,5;3,5;17,5;BALVANERA;COMUNA 3; ; ; 
 ; ;09/06/2017;RIVADAVIA;7100;1380;4200000;3043,5;3,5;17,5;FLORES;COMUNA 7; ; ; 
 ; ;12/06/2017;RIVADAVIA;7600;1623;2000000;1232,3;3,5;17,5;FLORES;COMUNA 7; ; ; 
 ; ;12/06/2017;RIVADAVIA;7960;513;750000;1462;3,5;17,5;FLORESTA;COMUNA 10; ; ; 
 ; ;12/06/2017;RIVADAVIA;8100;707;1500000;2121,6;3,5;17,5;FLORESTA;COMUNA 10; ; ; 
 ; ;09/06/2017;RIVADAVIA;8200;152;450000;2960,5;3,5;17,5;FLORESTA;COMUNA 10; ; ; 
 ; ;12/06/2017;RIVADAVIA;8300;1851;750000;405,2;3,5;17,5;FLORESTA;COMUNA 10; ; ; 
 ; ;12/06/2017;RIVADAVIA;8400;600;900000;1500;3,5;17,5;FLORESTA;COMUNA 10; ; ; 
 ; ;12/06/2017;RIVADAVIA;8800;542;750000;1383,8;3,5;17,5;VELEZ SARSFIELD;COMUNA 10; ; ; 
 ; ;12/06/2017;RIVADAVIA;9100;271;450000;1660,5;3,5;17,5;VELEZ SARSFIELD;COMUNA 10; ; ; 
 ; ;06/06/2017;RIVADAVIA;9700;508;795000;1565;3,5;17,5;VILLA LURO;COMUNA 10; ; ; 
 ; ;06/06/2017;RIVADAVIA;9800;363;550000;1515,2;3,5;17,5;VILLA LURO;COMUNA 10; ; ; 
 ; ;13/06/2017;RIVADAVIA;10500;437;550000;1258,6;3,5;17,5;LINIERS;COMUNA 9; ; ; 
 ; ;12/06/2017;RIVADAVIA;10500;438;1590000;3630,1;3,5;17,5;LINIERS;COMUNA 9; ; ; 
 ; ;13/06/2017;RIVADAVIA;10600;197;295000;1497,5;3,5;17,5;LINIERS;COMUNA 9; ; ; 
 ; ;12/06/2017;RIVADAVIA;10685;197;295000;1497,5;3,5;17,5;LINIERS;COMUNA 9; ; ; 
 ; ;13/06/2017;RIVADAVIA;10700;265;450000;1698,1;3,5;17,5;LINIERS;COMUNA 9; ; ; 
 ; ;12/06/2017;RIVADAVIA;10700;1236;1200000;970,9;3,5;17,5;LINIERS;COMUNA 9; ; ; 
 ; ;13/06/2017;RIVADAVIA;11000;171;600000;3508,8;3,5;17,5;LINIERS;COMUNA 9; ; ; 
 ; ;06/06/2017;RIVAS, GRAL.;2300;174;290000;1666,7;3,5;17,5;VILLA DEL PARQUE;COMUNA 11; ; ; 
 ; ;09/06/2017;RIVERA INDARTE;300;249;470000;1887,6;3,5;17,5;FLORES;COMUNA 7; ; ; 
 ; ;09/06/2017;RIVERA, PEDRO I., DR.;2800;225;450000;2000;3,5;17,5;BELGRANO;COMUNA 13; ; ; 
 ; ;13/06/2017;RIVERA, PEDRO I., DR.;3200;252;1000000;3968,3;3,5;17,5;COGHLAN;COMUNA 12; ; ; 
 ; ;05/06/2017;RIVERA, PEDRO I., DR.;5700;156;350000;2243,6;3;17,5;VILLA URQUIZA;COMUNA 12; ; ; 
 ; ;05/06/2017;RIVERA, PEDRO I., DR.;5800;233;390000;1673,8;3;17,5;VILLA URQUIZA;COMUNA 12; ; ; 
 ; ;12/06/2017;RODO, JOSE E.;3800;488;550000;1127;4;17,5;PARQUE AVELLANEDA;COMUNA 9; ; ; 
 ; ;09/06/2017;RODO, JOSE E.;5500;261;180000;689,7;0;17,5;MATADEROS;COMUNA 9; ; ; 
 ; ;13/06/2017;RODRIGUEZ PENA;200;332;890000;2680,7;0;17,5;SAN NICOLAS;COMUNA 1; ; ; 
 ; ;07/06/2017;RODRIGUEZ PENA;589;627;1000000;1594,9;0;17,5;SAN NICOLAS;COMUNA 1; ; ; 
 ; ;08/06/2017;RODRIGUEZ, MANUEL A., GRAL;1100;334;730000;2185,6;0;17,5;CABALLITO;COMUNA 6; ; ; 
 ; ;08/06/2017;RODRIGUEZ, MANUEL A., GRAL;1200;210;790000;3761,9;0;17,5;CABALLITO;COMUNA 6; ; ; 
 ; ;08/06/2017;RODRIGUEZ, MANUEL A., GRAL;1300;180;700000;3888,9;0;17,5;CABALLITO;COMUNA 6; ; ; 
 ; ;06/06/2017;RODRIGUEZ, MANUEL A., GRAL;1300;280;550000;1964,3;0;17,5;CABALLITO;COMUNA 6; ; ; 
 ; ;08/06/2017;RODRIGUEZ, MARTIN;2800;315;245000;777,8;2;17,5;BOCA;COMUNA 4; ; ; 
 ; ;08/06/2017;RODRIGUEZ, MARTIN;500;332;145000;436,7;0;17,5;BOCA;COMUNA 4; ; ; 
 ; ;14/06/2017;RODRIGUEZ, MANUEL A., GRAL;1200;210;790000;3761,9;0;17,5;CABALLITO;COMUNA 6; ; ; 
 ; ;06/06/2017;ROJAS;300;326;500000;1533,7;0;17,5;CABALLITO;COMUNA 6; ; ; 
 ; ;06/06/2017;ROJAS;300;326;545000;1671,8;0;17,5;CABALLITO;COMUNA 6; ; ; 
 ; ;15/06/2017;ROJAS, DIEGO DE;2500;138;168000;1217,4;1,6;17,5;VILLA DEVOTO;COMUNA 11; ; ; 
 ; ;13/06/2017;RONDEAU;1700;133;150000;1127,8;0;17,5;CONSTITUCION;COMUNA 1; ; ; 
 ; ;08/06/2017;RONDEAU;2600;195;500000;2564,1;0;17,5;PARQUE PATRICIOS;COMUNA 4; ; ; 
 ; ;08/06/2017;RONDEAU;2900;300;270000;900;0;17,5;PARQUE PATRICIOS;COMUNA 4; ; ; 
 ; ;08/06/2017;RONDEAU;3500;357;430000;1204,5;0;17,5;BOEDO;COMUNA 5; ; ; 
 ; ;05/06/2017;ROOSEVELT FRANKLIN D.;5000;416;2550000;6129,8;0;17,5;VILLA URQUIZA;COMUNA 12; ; ; 
 ; ;05/06/2017;ROOSEVELT FRANKLIN D.;5600;263;690000;2623,6;3;17,5;VILLA URQUIZA;COMUNA 12; ; ; 
 ; ;08/06/2017;ROSARIO;100;277;880000;3176,9;3,5;17,5;CABALLITO;COMUNA 6; ; ; 
 ; ;13/06/2017;ROSETI;1100;278;360000;1295;2;17,5;CHACARITA;COMUNA 15; ; ; 
 ; ;09/06/2017;ROSETI;1300;226;370000;1637,2;0;17,5;CHACARITA;COMUNA 15; ; ; 
 ; ;16/06/2017;ROSETI;1400;313;380000;1214,1;2;17,5;VILLA ORTUZAR;COMUNA 15; ; ; 
 ; ;09/06/2017;RUIZ HUIDOBRO;2815;279;345000;1236,6;0;17,5;SAAVEDRA;COMUNA 12; ; ; 
 ; ;07/06/2017;RUIZ HUIDOBRO;2900;367;450000;1226,2;0;17,5;SAAVEDRA;COMUNA 12; ; ; 
 ; ;07/06/2017;RUIZ HUIDOBRO;3059;1083;919500;849;0;17,5;SAAVEDRA;COMUNA 12; ; ; 
 ; ;07/06/2017;RUIZ HUIDOBRO;3200;295;350000;1186,4;0;17,5;SAAVEDRA;COMUNA 12; ; ; 
 ; ;07/06/2017;RUIZ HUIDOBRO;4300;160;310000;1937,5;0;17,5;SAAVEDRA;COMUNA 12; ; ; 
 ; ;14/06/2017;RUIZ HUIDOBRO;4300;186;310000;1666,7;1,6;17,5;SAAVEDRA;COMUNA 12; ; ; 
 ; ;07/06/2017;RUIZ HUIDOBRO;4400;225;260000;1155,6;0;17,5;SAAVEDRA;COMUNA 12; ; ; 
 ; ;15/06/2017;SAAVEDRA;300;350;300000;857,1;3;17,5;BALVANERA;COMUNA 3; ; ; 
 ; ;09/06/2017;SAAVEDRA;336;350;300000;857,1;0;17,5;BALVANERA;COMUNA 3; ; ; 
 ; ;07/06/2017;SAAVEDRA;900;215;220000;1023,3;0;17,5;SAN CRISTOBAL;COMUNA 3; ; ; 
 ; ;14/06/2017;SAENZ;100;143;205000;1433,6;0;17,5;NUEVA POMPEYA;COMUNA 4; ; ; 
 ; ;08/06/2017;SAENZ;100;252;400000;1587,3;0;17,5;NUEVA POMPEYA;COMUNA 4; ; ; 
 ; ;08/06/2017;SAENZ;100;878;2200000;2505,7;0;17,5;NUEVA POMPEYA;COMUNA 4; ; ; 
 ; ;08/06/2017;SAENZ;200;284;450000;1584,5;3;17,5;NUEVA POMPEYA;COMUNA 4; ; ; 
 ; ;08/06/2017;SAENZ;1257;800;675000;843,8;0;17,5;NUEVA POMPEYA;COMUNA 4; ; ; 
 ; ;09/06/2017;SAENZ PENA, LUIS, PRES.;400;400;1650000;4125;0;17,5;MONTSERRAT;COMUNA 1; ; ; 
 ; ;09/06/2017;SAENZ PENA, LUIS, PRES.;700;1556;2000000;1285,3;3,3;17,5;MONTSERRAT;COMUNA 1; ; ; 
 ; ;12/06/2017;SAENZ PENA, LUIS, PRES.;1000;282;350000;1241,1;4,1;17,5;CONSTITUCION;COMUNA 1; ; ; 
 ; ;12/06/2017;SAENZ PENA, LUIS, PRES.;1300;270;289900;1073,7;3;17,5;CONSTITUCION;COMUNA 1; ; ; 
 ; ;12/06/2017;SAENZ PENA, LUIS, PRES.;1400;313;180000;575,1;0;17,5;CONSTITUCION;COMUNA 1; ; ; 
 ; ;09/06/2017;SAENZ PENA, LUIS, PRES.;1800;337;220000;652,8;0;17,5;CONSTITUCION;COMUNA 1; ; ; 
 ; ;12/06/2017;SAENZ PENA, LUIS, PRES.;1855;337;220000;652,8;0;17,5;CONSTITUCION;COMUNA 1; ; ; 
 ; ;09/06/2017;SAENZ PENA, ROQUE, PRES.;1300;270;289000;1070,4;3;17,5;SAN NICOLAS;COMUNA 1; ; ; 
 ; ;13/06/2017;SALADILLO;2400;300;200000;666,7;0;17,5;MATADEROS;COMUNA 9; ; ; 
 ; ;06/06/2017;SALADILLO;4979;260;155000;596,2;0;17,5;VILLA RIACHUELO;COMUNA 8; ; ; 
 ; ;14/06/2017;SALCEDO;2600;330;270000;818,2;0;17,5;PARQUE PATRICIOS;COMUNA 4; ; ; 
 ; ;13/06/2017;SALCEDO;3000;215;380000;1767,4;0;17,5;PARQUE PATRICIOS;COMUNA 4; ; ; 
 ; ;13/06/2017;SALCEDO;3200;152;172000;1131,6;1,6;17,5;PARQUE PATRICIOS;COMUNA 4; ; ; 
 ; ;13/06/2017;SALCEDO;3300;344;320000;930,2;1,6;17,5;PARQUE PATRICIOS;COMUNA 4; ; ; 
 ; ;06/06/2017;SALGUERO, JERONIMO;100;912;2000000;2193;0;17,5;ALMAGRO;COMUNA 5; ; ; 
 ; ;06/06/2017;SALGUERO, JERONIMO;100;1047;1300000;1241,6;4;17,5;ALMAGRO;COMUNA 5; ; ; 
 ; ;05/06/2017;SALMUN FEIJOO;1200;170;125000;735,3;0;17,5;BARRACAS;COMUNA 4; ; ; 
 ; ;07/06/2017;SALMUN FEIJOO;1200;766;530000;691,9;1,5;17,5;BARRACAS;COMUNA 4; ; ; 
 ; ;05/06/2017;SALOM;300;261;150000;574,7;0;17,5;BARRACAS;COMUNA 4; ; ; 
 ; ;09/06/2017;SALTA;200;1300;1190000;915,4;5;17,5;MONTSERRAT;COMUNA 1; ; ; 
 ; ;05/06/2017;SALTA;2100;223;335000;1502,2;0;17,5;BARRACAS;COMUNA 4; ; ; 
 ; ;07/06/2017;SALTA;2100;223;500000;2242,2;3;17,5;BARRACAS;COMUNA 4; ; ; 
 ; ;08/06/2017;SAN ANTONIO;500;353;320000;906,5;0;17,5;BARRACAS;COMUNA 4; ; ; 
 ; ;08/06/2017;SAN ANTONIO;1000;435;308000;708;0;17,5;BARRACAS;COMUNA 4; ; ; 
 ; ;06/06/2017;SAN BLAS;1700;333;495000;1486,5;0;17,5;VILLA GRAL. MITRE;COMUNA 11; ; ; 
 ; ;15/06/2017;SAN BLAS;2900;255;360000;1411,8;3,5;17,5;VILLA SANTA RITA;COMUNA 11; ; ; 
 ; ;09/06/2017;SAN ISIDRO LABRADOR;4552;189;690000;3650,8;0;17,5;SAAVEDRA;COMUNA 12; ; ; 
 ; ;09/06/2017;SAN JOSE;100;248;350000;1411,3;0;17,5;MONTSERRAT;COMUNA 1; ; ; 
 ; ;14/06/2017;SAN JOSE;1000;320;320000;1000;4,2;17,5;CONSTITUCION;COMUNA 1; ; ; 
 ; ;12/06/2017;SAN JOSE;1500;378;295000;780,4;0;17,5;CONSTITUCION;COMUNA 1; ; ; 
 ; ;12/06/2017;SAN JOSE;1600;351;330000;940,2;3;17,5;CONSTITUCION;COMUNA 1; ; ; 
 ; ;12/06/2017;SAN JOSE;1600;1312;2400000;1829,3;3;17,5;CONSTITUCION;COMUNA 1; ; ; 
 ; ;12/06/2017;SAN JOSE;1600;2796;5400000;1931,3;0;17,5;CONSTITUCION;COMUNA 1; ; ; 
 ; ;06/06/2017;SAN JOSE DE CALASANZ;300;315;480000;1523,8;0;17,5;CABALLITO;COMUNA 6; ; ; 
 ; ;08/06/2017;SAN JOSE DE CALASANZ;800;605;1050000;1735,5;3,5;17,5;CABALLITO;COMUNA 6; ; ; 
 ; ;09/06/2017;SAN JOSE DE CALASANZ;900;600;1100000;1833,3;0;17,5;PARQUE CHACABUCO;COMUNA 7; ; ; 
 ; ;07/06/2017;SAN JUAN;800;430;750000;1744,2;0;17,5;SAN TELMO;COMUNA 1; ; ; 
 ; ;13/06/2017;SAN JUAN;1100;817;1800000;2203,2;0;17,5;CONSTITUCION;COMUNA 1; ; ; 
 ; ;07/06/2017;SAN JUAN;2300;1055;2800000;2654;0;17,5;SAN CRISTOBAL;COMUNA 3; ; ; 
 ; ;14/06/2017;SAN JUAN;2400;500;1500000;3000;5;17,5;SAN CRISTOBAL;COMUNA 3; ; ; 
 ; ;13/06/2017;SAN JUAN;3300;505;1200000;2376,2;0;17,5;SAN CRISTOBAL;COMUNA 3; ; ; 
 ; ;13/06/2017;SAN JUAN;3700;354;750000;2118,6;4;17,5;BOEDO;COMUNA 5; ; ; 
 ; ;08/06/2017;SAN LUIS;3400;150;270000;1800;0;17,5;ALMAGRO;COMUNA 5; ; ; 
 ; ;07/06/2017;SAN MARTIN;600;299;2300000;7692,3;0;17,5;SAN NICOLAS;COMUNA 1; ; ; 
 ; ;06/06/2017;SAN MARTIN;1700;358;700000;1955,3;0;17,5;CABALLITO;COMUNA 6; ; ; 
 ; ;06/06/2017;SAN MARTIN;1700;358;720000;2011,2;0;17,5;CABALLITO;COMUNA 6; ; ; 
 ; ;13/06/2017;SAN MARTIN;2300;578;2000000;3460,2;5;17,5;VILLA GRAL. MITRE;COMUNA 11; ; ; 
 ; ;12/06/2017;SAN MARTIN;2800;390;450000;1153,8;3,5;17,5;VILLA GRAL. MITRE;COMUNA 11; ; ; 
 ; ;08/06/2017;SAN MARTIN;3400;560;600000;1071,4;0;17,5;PATERNAL;COMUNA 15; ; ; 
 ; ;15/06/2017;SAN MARTIN;3500;284;360000;1267,6;3;17,5;PATERNAL;COMUNA 15; ; ; 
 ; ;12/06/2017;SAN MARTIN;3700;202;260000;1287,1;0;17,5;PATERNAL;COMUNA 15; ; ; 
 ; ;13/06/2017;SAN MARTIN;4100;372;590000;1586;0;17,5;VILLA DEL PARQUE;COMUNA 11; ; ; 
 ; ;15/06/2017;SAN MARTIN;4500;125;490000;3920;0;17,5;VILLA DEL PARQUE;COMUNA 11; ; ; 
 ; ;15/06/2017;SAN MARTIN;6000;312;750000;2403,8;0;17,5;VILLA DEVOTO;COMUNA 11; ; ; 
 ; ;12/06/2017;SAN NICOLAS;334;344;399000;1159,9;3;17,5;FLORESTA;COMUNA 10; ; ; 
